user,text,retweeted_status
reachhimmat,"Difference between @amazonIN and @Flipkart 
#amazon refunds before pick up 
#flipkart - 1 month &amp; waiting… https://t.co/9nPLiTKN0x",False
vibhormehrotra,#JobAlert #eCommerce #marketplaces #flipkart #amazon #amazonadvertising #performancemarketing with Publicis Media I… https://t.co/j3JU0l4560,False
ptvishnudatt,@Flipkart @flipkartsupport Very bad that return is happening after lots of follow ups. Do you any control on your s… https://t.co/ErKusGfIt9,False
Dr_HouseMD23,"@flipkartsupport @_Kalyan_K
Pathetic service from flipkart in terms of delivery. 
20 days since I had placed an ord… https://t.co/ulVN9L2hay",False
SagarSinghaRoy5,"Dear @flipkartsupport ,
I am regretfully writing this mail on behalf of everyone living in my locality (Agartala, T… https://t.co/xmu8jr7PPn",False
BurhanW69014858,"RT @Abhi_Sheikh5064: #HouseOfTerror ,autobiography of an #terrorist turned Ikhwan after being aware of the reality. Unsaid chapter of #Kash…",False
BurhanW69014858,"RT @sho_rab1010: A must read... Book brings out the trials and tribulations of #umar #journey from a #terrorist to an #ikhwan . 
Available…",False
Legacycorp,RT @AedinInsight: FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa #onlineshoppi…,False
shetti_vaishali,#flipkart #flipkartindia my orders are prepaid and you are cancelling them without my consent with no valid reason… https://t.co/eepOQBfzBt,False
MadhabiDey8,RT @subroto2411: @flipkartsupport Waited for entire day yesterday but no email and no phone call regarding my refund issue for the order id…,False
subroto2411,@flipkartsupport Waited for entire day yesterday but no email and no phone call regarding my refund issue for the o… https://t.co/avq4R9zKGb,False
MY70mUn7GcPKSEf,"#Flipkart @flipkartsupport 
I brought a lens protector for my phone. It doesn't fit on my phone. There is no option… https://t.co/JYV8xHJrZ6",False
RitiKeni,@flipkartsupport Its not an update its regarding feedback.... In order its showing cancellation requested..... #Flipkart #CustomerExperience,False
Abhishek_kmr_ps,@flipkartsupport @Flipkart why don't you tell the customer what is wrong with the order . Certainly there is a big… https://t.co/6eC6ZfcuRf,False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/dAv2oGxBPG,False
DilsaJangu,"RT @Abhi_Sheikh5064: #HouseOfTerror ,autobiography of an #terrorist turned Ikhwan after being aware of the reality. Unsaid chapter of #Kash…",False
JagranNews,"इन स्मार्टफोन्स पर मिल रहे हैं ऑफर और डिस्काउंट

#Flipkart #BigBachatDhamaalSale #technologynews #JagranTech  

https://t.co/zvhJGD9yMS",False
Abhishek_kmr_ps,@flipkartsupport @flipkart Yesterday I had conversation with support executive they gave me some tracking I'd which… https://t.co/P8nJd1oNoF,False
social_message_,@flipkartsupport I have contacted #Flipkart Support on 25th. It is almost 5 days and Flipkart didn't replied yet.… https://t.co/y4lddjnH81,False
arjunjanan,"@flipkartsupport @Flipkart
1. Support tickets are closed without resolution
2. Rude behaviors from CC executives
3.… https://t.co/jUGX9wS75F",False
omneelabWMS,Did you notice a slip mentioning #merchandise details attached to a packet when you received the packet from… https://t.co/pQaHwygwNP,False
Gopal30881391,#Flipkart #nothing still did not get any update. Please accept my return request.,False
Binaryic,RT @ETRetail: Arzooo raises $70 million in funding from Japan’s SBI Holdings and others #Arzooo #StartupFunding #Sbi #Doordash #Amazon #Fli…,False
latestly,"#Samsung #GalaxyF13 now available for sale via #Flipkart

@SamsungIndia #SamsungIndia #SamsungGalaxy 

https://t.co/OT45fpTBZM",False
jagranhitech,"इन स्मार्टफोन्स पर मिल रहे हैं ऑफर और डिस्काउंट

#Flipkart #BigBachatDhamaalSale #technologynews #JagranTech  

https://t.co/fhuOYUdBdQ",False
Kartik_Mishra_2,"@flipkartsupport @Flipkart 
Please have a watch of these pictures one of them saying my order was cancelled at 1:52… https://t.co/309Q4hU95r",False
Ziyushricky,"RT @Ziyushricky: @flipkartsupport @Flipkart @shopsy_app 
On 16th of june 2022 i ordered a product through #shopsy n i got a defective piece…",False
sristik78373908,Please help @_Kalyan_K sir. #flipkartsupport #Flipkart not responding. Plz support,False
SeedSpices,"It’s here! 🥳🥳🥳
Time to bring #seedtreespices tastes to your kitchen with the all-new SEED TREE SPICES- a range of s… https://t.co/xzQWgVg5rZ",False
sanjay_kalirona,"@gizmoreindia #gizfit #slate #Smartwatch , complete health detailing on watch #newagefitness #Flipkart #snapdeal https://t.co/YhNapANw4c",False
KrishnaRmm,Number One Bullshit Guy.. #Flipkart https://t.co/MzxL2FKsW5,False
kundaltalkies,What did we achieve by banning #TikTok when #Paytm #OLA #Snapdeal #Flipkart #Xiaomi #OPPO #VIVO etc are running business seamlessly?,False
productdfusion,@flipkartsupport If you can please please please TAKE TEH PRODUCT BACK AND REFUND! I don't need your service.… https://t.co/Qpw09uB7Uc,False
DeviceNXT,"#Defy Launches ‘Gravity Z’ #TWS #Buds with 50-hour Unbeatable Battery Life
#GravityZ #DEFYGravityZ #flipkart… https://t.co/EmlhVo0hlK",False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/HQwMNGdLlg,False
r_prasad17,He is the guy! I want to make sure #flipkart takes care of this and get my refund. With no product in hand and no r… https://t.co/NTj2WINIQT,False
Sarfara20366634,"How can accept the mobile ??
So I return that , but they denied again and again .
And decline my call again and aga… https://t.co/Qb8m4ETKmD",False
deswalanil4141,"#Flipkart #flipkartsupport  
Very disappointment from Flipkart. I ordered on 18June and expected delivery date is 2… https://t.co/EpIGO9uHkR",False
VISHALG14550033,@flipkartsupport @_Kalyan_K @PiyushGoyalOffc @flipkartsupport #Flipkart  No one has contacted me. Please give a str… https://t.co/Uodqb56Njh,False
karansudan20,"RT @Abhi_Sheikh5064: #HouseOfTerror ,autobiography of an #terrorist turned Ikhwan after being aware of the reality. Unsaid chapter of #Kash…",False
Sarfara20366634,"How can accept the mobile ??
So I return that , but they denied again and again .
And decline my call again and aga… https://t.co/mRv3GMb9b9",False
Sarfara20366634,"#Flipkart #flipkartsupport 
@Flipkart @flipkartsupport 
Why they declined my call about my return and why denied my… https://t.co/d8S46S54tb",False
Dineshraptasmla,"RT @Abhi_Sheikh5064: #HouseOfTerror ,autobiography of an #terrorist turned Ikhwan after being aware of the reality. Unsaid chapter of #Kash…",False
Prakash62889918,"@Flipkart @flipkartsupport 
My friend order Nikon d5600 Camera worth 63K. But received different item. Please Help… https://t.co/yFaKaJdUTz",False
kumar_amit2812,#Flipkart has blocked my paylater  service inspite of payment on time and too many orders. Pathetic service by flipkart,False
Legacycorp,RT @AedinInsight: FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa #onlineshoppi…,False
ashutoshkr255,"@flipkartsupport #flipkart fraud , cancel order, after shipping, without any reason.@Flipkart https://t.co/lGmpLdvM6q",False
sankarmaikap1,"RT @GIRISHG41971077: Dear @flipkartsupport @Flipkart Pls Educates your employee’s/Delivery Boys…
I ordered an vivo mobile and I have an pho…",False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/0HukK4dYqR,False
RG83T4TWT,"RT @assetyogi: #Flipkart vs #Amazon- Key 2021 financials.

Flipkart Internet-

Revenue from Operations- ₹5916 Cr
Loss- ₹2881 Cr
Income from…",False
mehuldarooka,"Finally!! My 5th book releases…. Love under Siege, a story taking you on a journey of thrill, adventure, love, myst… https://t.co/oBMaLsbhiw",False
RakeshG23002896,Expected shipping date was 24 June but the order still not shipped. How can it be so late?@Flipkart @flipkart_tech… https://t.co/4lBSr9GjRJ,False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/l3PF38NlLo,False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9plLZ #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/BU96Zvdsnr,False
SanghaviRishabh,@flipkartsupport Hi @Flipkart @flipkartsupport been trying to reach your support team. The resolution time was befo… https://t.co/v7qggi52jC,False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9plLZ #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/iSv0yuZZaD,False
MohammedMUDUSS3,"Play games on #Flipkart and win TVs, Mobiles and other exciting rewards! #gamezone
https://t.co/eSeKy80UxZ",False
MuttinHrithik,"Join Our Group For Lowest Cost Deals like these, Offers From Indian Trusted Shopping Sites.

Tap on Invitation Link… https://t.co/xs6Jc99Cvs",False
zabardastdeals,"Join Our Group For Lowest Cost Deals like these, Offers From Indian Trusted Shopping Sites.

Tap on Invitation Link… https://t.co/TSdcahReEH",False
smartdipu,"Have an extra invite code for the @nothing  phone (1) pre-order. If anyone interested, let me know! Valid till 30th… https://t.co/AlZow6hmLQ",False
Shoaibk54928944,I bought a apple charger 20 w from the #Flipkart and it’s fake,False
MuttinHrithik,"Join Our Group For Lowest Cost Deals like these, Offers From Indian Trusted Shopping Sites.

Tap on Invitation Link… https://t.co/dlhTWOS13l",False
zabardastdeals,"Join Our Group For Lowest Cost Deals like these, Offers From Indian Trusted Shopping Sites.

Tap on Invitation Link… https://t.co/GEKpwt542y",False
KaushikShivam5,"RT @subroto2411: Ita been more than 20 days and everytime I call flipkart customer care they just say to wait for 48 hrs, 72hrs and this ha…",False
AbhinitsinghWB,"@pankajg605 Chor hai sale bhai, don't even order from this platform. Saman dene ke baad service nhi hai, hmesa tech… https://t.co/0tnx15yEyN",False
IMSHREESHAIL,"@flipkartsupport 
Uninstalled #Flipkart as they everytime disappoint me with scheduled delivery and delay it by mor… https://t.co/FSADYx8dzV",False
priyaanshu31,@_Kalyan_K @flipkartsupport from their side still no update called so many times to #Flipkart but no response recie… https://t.co/U4BlYFhpos,False
Legacycorp,RT @AedinInsight: FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa #onlineshoppi…,False
PrasunKD,"Celebrating one year of banning @Flipkart, since the company has cheated me hugely through their travels app.
My fa… https://t.co/eT85C77lVO",False
Jikraa1,"Amazing JIKRAA’s Decorative Wall and Table Top Plates 

#Jikraa
#Amazon
#Flipkart
#meesho
#Shopclues
#decoration… https://t.co/o9lFsA5qf4",False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9GXaz #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/9AQprA8yzk,False
PawanPareek047,"Price difference !
@Flipkart  @gonoise 
#Flipkart #flipkartsupport #Noise https://t.co/fjrEhG3Doo",False
Sandeep47709152,"@flipkartsupport 
#Flipkart 
The Order ID - OD225214157439910000 as mentioned contains Grocery items, which was sch… https://t.co/WbPtOA6Lti",False
AkashPa29330797,I purchased a bluetooth on FLIPKART online and I got the damaged products but after complaining I didn't get any re… https://t.co/GkXva7bBmS,False
Shershaa22,"RT @Abhi_Sheikh5064: #HouseOfTerror ,autobiography of an #terrorist turned Ikhwan after being aware of the reality. Unsaid chapter of #Kash…",False
baymax2301,"@Flipkart @flipkartsupport 
Ordered a realme buds air 3, connectivity issue and the quality is terrible, barely cle… https://t.co/YXnKYNTLqs",False
ShaileshMurkute,"Are bhaee Flipkart PK ho kya 😅
Check Price And Ram,storege
#Flipkart @Flipkart https://t.co/Q4ylfNRfrQ",False
PDeviSreeVinay1,Any Intrested in Nothing Pre Invite Pass DM #nothingphone1 #Nothing #Flipkart,False
pankajg605,#Flipkart #flipkartsupport this is how you are giving service i just called almost 10 te to customer care but they… https://t.co/neV9o0MJoS,False
HASSANAHMADKHA9,"#Flipkart , good evening I have been using Flipkart PayLetter for almost three years now and I have always paid on… https://t.co/fZzfYSWrYx",False
TheNextTech2018,What is #Flipkart Quiz: How to Participate and Win https://t.co/Aahs3Mje8m #flipkartquiz #flipkartquizparticipate #flipkartquizwin #tnt2022,False
NimishaaJaiswal,"@flipkartsupport @Flipkart why is my return cancelled #Flipkart why do you #Sell #Products with #ReturnPolicy
This… https://t.co/dPJX4G03DN",False
guardianofhelll,"I want to get some internship and job as soon as I can get so I can support my family , all I need is ur guidance !… https://t.co/2IscSZWrYS",False
BediyaChandab,"RT @Abhi_Sheikh5064: #HouseOfTerror ,autobiography of an #terrorist turned Ikhwan after being aware of the reality. Unsaid chapter of #Kash…",False
khadadpunekar,Deleting my @Flipkart app. It's been very frustrating experience wid Flipkart service for last few months. Must say… https://t.co/yJDhmWJAiQ,False
13sukhpal,"2 visits already done by engineer and no result of these visits, again new visit scheduled, im not gonna buy this p… https://t.co/kwV4S2iGsK",False
13sukhpal,"RT @13sukhpal: #poorservices #flipkart #unable to resolve customer complaint #I have not any resolution on this, sorry to say but almost 5-…",False
Abhishek_kmr_ps,@flipkartsupport @Flipkart The same predefined message response. Does even @flipkartsupport is doing anything ? Ano… https://t.co/LsolMyCzxO,False
Anantkamal,32 calls hundreds of minutes no resolution thanks to #Flipkart @flipkartsupport  @Flipkart,False
BioweaponCovid,"@darshanvmehta1 Whenever I am looking at new businesses, words of #RakeshJhunjhunwala ring in my ears - Show Me The… https://t.co/9Akq1k634w",False
_8mohitsingh,@Flipkart @flipkartsupport Hello @_Kalyan_K I am trying to seek help from Flipkart Sup team on below case and from… https://t.co/TMcis3dUji,False
Anantkamal,"@flipkartsupport @Flipkart after 32 calls  hundreds of minutes  no resolution just recorded messages! 
#Harrasment #cheats #flipkart #thiefs",False
AedinInsight,FREE AMAZON PRIME https://t.co/CDfFy9plLZ #amazon #amazonprime #amazondeals #kindle #amazonfinds #love #usa… https://t.co/WdliYxApzi,False
DeepakCWL,@flipkartsupport You have again closed the issue without resolution #flipkart #cheated #CustomerExperience https://t.co/OUn8orMlrJ,False
gizbot,"Here's all you need to know about the Flipkart sale. @Flipkart
#Flipkart
https://t.co/xvv82vvKgq",False
Anantkamal,"@flipkartsupport @Flipkart 4 hours gone by still no response
#Allshownogo #cheats #Horrible #horrific #flipkart #badtoworse",False
philearning,"Human Rights Law and Practice, 2nd ed. by J. K. Das
The book emphasises the critical evaluation of contemporary hum… https://t.co/MxroOraJxz",False
Yogesh17938816,"Recently I've ordered #oneplusbuds from @Flipkart but I don't want that product anymore so how can I return it,… https://t.co/piXF7yEERi",False
Ziyushricky,"@shopsy_app I don't need your sorrry. Please fix my Problem n please refund the amount as soon as possible. 
 The w… https://t.co/7YdttYWNpi",False
gwpauthors,Book Geeton ka Guldasta is Available Now. Order it from #Amazon &amp; #flipkart https://t.co/wPB5U70CH0,False
RishiRRathor,RT @ETRetail: Arzooo raises $70 million in funding from Japan’s SBI Holdings and others #Arzooo #StartupFunding #Sbi #Doordash #Amazon #Fli…,False
Ziyushricky,"@flipkartsupport @Flipkart @shopsy_app 
On 16th of june 2022 i ordered a product through #shopsy n i got a defectiv… https://t.co/4gjRs6QYw8",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Almost Free… https://t.co/C0OTw1s8Rj",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Loot Deal f… https://t.co/hENGZR3Gav",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Clothing Lo… https://t.co/d2qnvbmTTj",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟49% Off : L… https://t.co/SqX8G37pxq",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
Asics Exclus… https://t.co/ZpgTPaOXQ6",False
Chinamma6,#flipkart @flipkartsupport @Flipkart why are you harassing me....  #FlipkartNOTAtYourService NO REFUND IN ORDER END… https://t.co/UoZvEo43HB,False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
Beardo Groom… https://t.co/Z8f0Txuyc0",False
ShoppingDeal4U,"#Amazon #DealsOfTheDay #Flipkart #Shopping #Fashion #Beauty #Sale #Deals #Loot #Offers
@ShoppingDeal4U
🌟Dumbbell Se… https://t.co/jSkNJFplKv",False
